+----------------------------+---------------------------+-----------+
| outlet                     | merchant_id               | bigint    |
| outlet                     | code                      | varchar   |
| outlet                     | name                      | varchar   |
| outlet                     | address                   | varchar   |
| outlet                     | phone                     | varchar   |
| outlet                     | is_default                | tinyint   |
| outlet                     | is_active                 | tinyint   |
| outlet                     | created_by                | varchar   |
| outlet                     | created_date              | timestamp |
| outlet                     | modified_by               | varchar   |
| outlet                     | modified_date             | timestamp |
| payment                    | id                        | bigint    |
| payment                    | transaction_id            | bigint    |
| payment                    | payment_trx_id            | varchar   |
| payment                    | payment_method            | varchar   |
| payment                    | payment_source            | varchar   |
| payment                    | amount_paid               | decimal   |
| payment                    | status                    | varchar   |
| payment                    | is_effective              | tinyint   |
| payment                    | payment_reference         | varchar   |
| payment                    | payment_date              | timestamp |
| payment                    | payment_snapshot          | longtext  |
| payment                    | created_by                | varchar   |
| payment                    | created_date              | timestamp |
| payment                    | modified_by               | varchar   |
| payment                    | modified_date             | timestamp |
| payment_method             | id                        | bigint    |
| payment_method             | code                      | varchar   |
| payment_method             | name                      | varchar   |
| payment_method             | category                  | varchar   |
| payment_method             | payment_type              | varchar   |
| payment_method             | provider                  | varchar   |
| payment_method             | is_active                 | tinyint   |
| payment_method             | created_at                | datetime  |
| payment_method             | updated_at                | datetime  |
| payment_setting            | id                        | bigint    |
| payment_setting            | merchant_id               | bigint    |
| payment_setting            | is_price_include_tax      | tinyint   |
| payment_setting            | is_rounding               | tinyint   |
| payment_setting            | rounding_target           | int       |
| payment_setting            | rounding_type             | varchar   |
| payment_setting            | is_service_charge         | tinyint   |
| payment_setting            | service_charge_percentage | decimal   |
| payment_setting            | service_charge_amount     | decimal   |
| payment_setting            | is_tax                    | tinyint   |
| payment_setting            | tax_percentage            | decimal   |
| payment_setting            | tax_name                  | varchar   |
| payment_setting            | created_by                | varchar   |
| payment_setting            | created_date              | timestamp |
| payment_setting            | modified_by               | varchar   |
| payment_setting            | modified_date             | timestamp |
| payment_setting            | tax_mode                  | varchar   |
| permissions                | id                        | bigint    |
| permissions                | code                      | varchar   |
| permissions                | name                      | varchar   |
| permissions                | description               | varchar   |
| permissions                | created_by                | varchar   |
| permissions                | created_date              | timestamp |
| permissions                | modified_by               | varchar   |
| permissions                | modified_date             | timestamp |
| permissions                | menu_key                  | varchar   |
| permissions                | menu_label                | varchar   |
| product                    | id                        | bigint    |
| product                    | merchant_id               | bigint    |
| product                    | merchant_unique_code      | varchar   |
| product                    | name                      | varchar   |
| product                    | price                     | decimal   |
| product                    | sku                       | varchar   |
| product                    | upc                       | varchar   |
| product                    | image_url                 | longtext  |
| product                    | image_thumb_url           | longtext  |
| product                    | description               | varchar   |
| product                    | product_hash              | varchar   |
| product                    | created_by                | varchar   |
| product                    | created_date              | timestamp |
| product                    | modified_by               | varchar   |
| product                    | modified_date             | timestamp |
| product                    | stock_mode                | enum      |
| product                    | base_price                | decimal   |
| product                    | deleted_by                | varchar   |
| product                    | deleted_date              | timestamp |
| product                    | is_taxable                | tinyint   |
| product                    | tax_id                    | bigint    |
| product_archived           | id                        | bigint    |
| product_archived           | merchant_id               | bigint    |
| product_archived           | merchant_unique_code      | varchar   |
| product_archived           | name                      | varchar   |
| product_archived           | price                     | decimal   |
| product_archived           | sku                       | varchar   |
| product_archived           | upc                       | varchar   |
| product_archived           | image_url                 | longtext  |
| product_archived           | image_thumb_url           | longtext  |
| product_archived           | description               | varchar   |
| product_archived           | product_hash              | varchar   |
| product_archived           | last_stock_qty            | int       |
| product_archived           | created_by                | varchar   |
| product_archived           | created_date              | timestamp |
| product_archived           | modified_by               | varchar   |
| product_archived           | modified_date             | timestamp |
| product_categories         | id                        | bigint    |
| product_categories         | product_id                | bigint    |
| product_categories         | category_id               | bigint    |
| product_categories         | created_by                | varchar   |
| product_categories         | created_date              | timestamp |
| product_categories         | modified_by               | varchar   |
| product_categories         | modified_date             | timestamp |
| product_histories          | id                        | bigint    |
| product_histories          | product_id                | bigint    |
| product_histories          | change_type               | varchar   |
| product_histories          | snapshot                  | longtext  |
| product_histories          | created_by                | varchar   |
| product_histories          | created_date              | timestamp |
| product_histories          | modified_by               | varchar   |
| product_histories          | modified_date             | timestamp |
| product_histories          | action                    | enum      |
| product_histories          | before_snapshot           | json      |
| product_histories          | after_snapshot            | json      |
| product_images             | id                        | bigint    |
| product_images             | product_id                | bigint    |
| product_images             | filename                  | varchar   |
| product_images             | ext                       | varchar   |
| product_images             | is_main                   | tinyint   |
| product_images             | created_by                | varchar   |
| product_images             | created_date              | timestamp |
| product_images             | modified_by               | varchar   |
| product_images             | modified_date             | timestamp |
| product_outlet             | id                        | bigint    |
| product_outlet             | product_id                | bigint    |
| product_outlet             | outlet_id                 | bigint    |
| product_outlet             | outlet_price              | decimal   |
| product_outlet             | stock_qty                 | int       |
| product_outlet             | is_visible                | tinyint   |
| product_outlet             | can_standalone            | tinyint   |
| product_outlet             | created_by                | varchar   |
| product_outlet             | created_date              | timestamp |
| product_outlet             | modified_by               | varchar   |
| product_outlet             | modified_date             | timestamp |
| role_permissions           | id                        | bigint    |
| role_permissions           | role_id                   | bigint    |
| role_permissions           | permission_id             | bigint    |
| role_permissions           | created_by                | varchar   |
| role_permissions           | created_date              | timestamp |
| role_permissions           | modified_by               | varchar   |
| role_permissions           | modified_date             | timestamp |
| roles                      | id                        | bigint    |
| roles                      | code                      | varchar   |
| roles                      | name                      | varchar   |
| roles                      | description               | varchar   |
| roles                      | is_active                 | tinyint   |
| roles                      | is_system                 | tinyint   |
| roles                      | created_by                | varchar   |
| roles                      | created_date              | timestamp |
| roles                      | modified_by               | varchar   |
| roles                      | modified_date             | timestamp |
| stock                      | id                        | bigint    |
| stock                      | product_id                | bigint    |
| stock                      | qty                       | int       |
| stock                      | created_by                | varchar   |
| stock                      | created_date              | timestamp |
| stock                      | modified_by               | varchar   |
| stock                      | modified_date             | timestamp |
| stock_movement             | id                        | bigint    |
| stock_movement             | product_id                | bigint    |
| stock_movement             | merchant_id               | bigint    |
| stock_movement             | outlet_id                 | bigint    |
| stock_movement             | reference_id              | bigint    |
| stock_movement             | qty                       | int       |
| stock_movement             | movement_type             | varchar   |
| stock_movement             | movement_reason           | varchar   |
| stock_movement             | note                      | longtext  |
| stock_movement             | created_by                | varchar   |
| stock_movement             | created_date              | timestamp |
| stock_movement             | modified_by               | varchar   |
| stock_movement             | modified_date             | timestamp |
| tax                        | id                        | bigint    |
| tax                        | merchant_id               | bigint    |
| tax                        | name                      | varchar   |
| tax                        | percentage                | decimal   |
| tax                        | is_active                 | tinyint   |
| tax                        | is_default                | tinyint   |
| tax                        | created_by                | varchar   |
| tax                        | modified_by               | varchar   |
| tax                        | created_date              | datetime  |
| tax                        | modified_date             | datetime  |
| transaction                | id                        | bigint    |
| transaction                | merchant_id               | bigint    |
| transaction                | outlet_id                 | bigint    |
| transaction                | merchant_unique_code      | varchar   |
| transaction                | username                  | varchar   |
| transaction                | trx_id                    | varchar   |
| transaction                | transaction_origin        | varchar   |
| transaction                | status                    | varchar   |
| transaction                | payment_method            | varchar   |
| transaction                | price_include_tax         | tinyint   |
| transaction                | sub_total                 | decimal   |
| transaction                | total_amount              | decimal   |
| transaction                | service_charge_percentage | decimal   |
| transaction                | service_charge_amount     | decimal   |
| transaction                | total_service_charge      | decimal   |
| transaction                | tax_percentage            | decimal   |
| transaction                | total_tax                 | decimal   |
| transaction                | tax_name                  | varchar   |
| transaction                | total_rounding            | decimal   |
| transaction                | rounding_type             | varchar   |
| transaction                | rounding_target           | varchar   |
| transaction                | cash_tendered             | decimal   |
| transaction                | cash_change               | decimal   |
| transaction                | created_by                | varchar   |
| transaction                | created_date              | timestamp |
| transaction                | modified_by               | varchar   |
| transaction                | modified_date             | timestamp |
| transaction                | queue_id                  | bigint    |
| transaction_items          | id                        | bigint    |
| transaction_items          | transaction_id            | bigint    |
| transaction_items          | product_id                | bigint    |
| transaction_items          | product_name              | varchar   |
| transaction_items          | price                     | decimal   |
| transaction_items          | qty                       | int       |
| transaction_items          | total_price               | decimal   |
| transaction_items          | product_snapshot          | longtext  |
| transaction_items          | created_by                | varchar   |
| transaction_items          | created_date              | timestamp |
| transaction_items          | modified_by               | varchar   |
| transaction_items          | modified_date             | timestamp |
| transaction_items          | tax_id                    | bigint    |
| transaction_items          | tax_name                  | varchar   |
| transaction_items          | tax_percentage            | decimal   |
| transaction_items          | tax_amount                | decimal   |
| transaction_queue          | id                        | bigint    |
| transaction_queue          | merchant_id               | bigint    |
| transaction_queue          | outlet_id                 | bigint    |
| transaction_queue          | queue_number              | varchar   |
| transaction_queue          | queue_date                | date      |
| transaction_queue          | status                    | varchar   |
| transaction_queue          | created_by                | varchar   |
| transaction_queue          | created_date              | timestamp |
| transaction_queue          | modified_by               | varchar   |
| transaction_queue          | modified_date             | timestamp |
| user_detail                | id                        | bigint    |
| user_detail                | merchant_id               | bigint    |
| user_detail                | merchant_pos_id           | bigint    |
| user_detail                | merchant_vapn_id          | bigint    |
| user_detail                | merchant_ng_id            | bigint    |
| user_detail                | username                  | varchar   |
| user_detail                | created_by                | varchar   |
| user_detail                | created_date              | timestamp |
| user_detail                | modified_by               | varchar   |
| user_detail                | modified_date             | timestamp |
| user_roles                 | id                        | bigint    |
| user_roles                 | user_id                   | bigint    |
| user_roles                 | role_id                   | bigint    |
| user_roles                 | scope_level               | enum      |
| user_roles                 | scope_id                  | bigint    |
| user_roles                 | application_type          | enum      |
| user_roles                 | created_by                | varchar   |
| user_roles                 | created_date              | timestamp |
| user_roles                 | modified_by               | varchar   |
| user_roles                 | modified_date             | timestamp |
| users                      | id                        | bigint    |
| users                      | full_name                 | varchar   |
| users                      | username                  | varchar   |
| users                      | password                  | varchar   |
| users                      | email                     | varchar   |
| users                      | employee_code             | varchar   |
| users                      | is_active                 | tinyint   |
| users                      | is_system                 | tinyint   |
| users                      | created_by                | varchar   |
| users                      | created_date              | timestamp |
| users                      | modified_by               | varchar   |
| users                      | modified_date             | timestamp |
+----------------------------+---------------------------+-----------+
